	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Fdxr	1332.05629183904	3.06080272957688	0.233559159987726	13.1050425499806	3.08089398582384e-39	1.15988656534482e-36
Mafb	5604.57922484216	1.43725809227856	0.110827661029431	12.9684058918909	1.84834433277298e-38	6.80396086052986e-36
Trank1	847.687305222298	3.77169081770858	0.292570724322269	12.8915523808665	5.02225657315535e-38	1.80855826378953e-35
Rasef	545.85564749366	-4.97984600474168	0.399711739160688	-12.4585933232742	1.25565895024078e-35	4.42552989590182e-33
Mgarp	603.257256697128	5.42473791378349	0.442190647390801	12.2678712130001	1.34749651793593e-34	4.65026662908513e-32
Spock2	5315.03352327602	-2.97073132182663	0.242558485284964	-12.2474846358664	1.73287567517712e-34	5.85818072638957e-32
Timp3	5636.10383512342	1.42680984494709	0.116781527716739	12.2177699919109	2.4984439859852e-34	8.27734492556895e-32
Cavin1	4015.07660521614	1.57743693949615	0.129470835808687	12.1837240768806	3.79546873705698e-34	1.23278312998723e-31
Col16a1	4300.92884516728	1.46058805916404	0.121295710915877	12.0415474556805	2.14886466316699e-33	6.84537368180024e-31
Espn	995.981994713602	-3.19691174010756	0.267847773225809	-11.9355546682571	7.72422773650258e-33	2.40704636977102e-30
Itgb5	4972.82120553053	1.37502338951263	0.115216614774804	11.934245700589	7.84669507803411e-33	2.40704636977102e-30
Col6a2	4746.99166317068	1.53992586723472	0.129207291406578	11.9182582536231	9.50753898936134e-33	2.86349787925037e-30
Scg2	384.732257529244	8.02145791431315	0.673795225173199	11.9048898161177	1.11610630945922e-32	3.27290937040332e-30
Nasp	14203.1878453564	-1.02488445572542	0.0860948033373452	-11.9041384148311	1.1262048542891e-32	3.27290937040332e-30
Col4a2	31770.4996878277	0.650767383824516	0.0550752338738391	11.8159713187098	3.22796496953641e-32	9.21917926213287e-30
Kcnk3	989.271139462368	4.2414124967564	0.361086623521725	11.7462465249733	7.38258092337622e-32	2.07275344060554e-29
Hmga2	7680.75272723237	-1.80517425490012	0.154474646008989	-11.6858934559078	1.50488704445564e-31	4.15474231523461e-29
Phox2a	374.63355671024	5.53021256633864	0.475508720366198	11.6300970507538	2.89767940390199e-31	7.74194505252202e-29
Vcan	29026.5408332764	-0.99220846540845	0.0853133100869073	-11.6301719438351	2.89513819838076e-31	7.74194505252202e-29
Cfh	6629.70542503521	1.47569818051283	0.127429018347675	11.5805504872255	5.17129044457968e-31	1.35972105102321e-28
Btbd11	1448.28418944093	-2.77706882753634	0.243266873630507	-11.4157295076451	3.48963654743032e-30	9.03216084502863e-28
Ttc28	8299.27539594953	-1.07922094276507	0.0950312163384228	-11.3564887870295	6.88568398615452e-30	1.75479008047153e-27
Dpysl3	3895.70162993318	1.74099750341746	0.153911850313726	11.3116533903576	1.14903613138296e-29	2.88390659338769e-27
Ccnd1	10878.4674013792	-0.918933755077028	0.0816748833305686	-11.2511180623027	2.28674772161333e-29	5.65372776246639e-27
Sel1l3	1541.28429615618	-2.44790097614726	0.219733904137543	-11.1402971050612	7.98525118944522e-29	1.94523067578177e-26
Arhgap29	4128.85638447723	1.40531492512013	0.126486347296158	11.1104080018193	1.11648212157456e-28	2.68036613679457e-26
Lhx1	2493.99025172583	-1.75425962701723	0.15987464117076	-10.9727197144639	5.16936725143128e-28	1.22329383599942e-25
Tpm1	12389.0855060888	0.875132110434606	0.079906916522316	10.9518943856406	6.50722622988436e-28	1.51820003518358e-25
Rcc2	13087.5880102967	-0.911008962079873	0.0839702406303588	-10.8491884177179	2.01203914357147e-27	4.62908727961965e-25
Pkm	20838.9472492803	-0.675664907473478	0.0623229698170064	-10.8413464483059	2.19220576857943e-27	4.97450528171484e-25
Vim	21763.6447803439	0.87530983319365	0.0810798256470382	10.7956550992611	3.60879642030735e-27	8.0783395543772e-25
Miat	825.231451703558	3.14634591220737	0.291906152695466	10.7786214273113	4.34346283958971e-27	9.59326159170714e-25
Rian	3441.26701307907	1.79519833053088	0.166588386992868	10.7762513518289	4.4568022952575e-27	9.71406973959743e-25
Col5a1	16690.4914255735	0.915736335586526	0.0850880975067841	10.7622142511003	5.19077088767872e-27	1.11668986694023e-24
Aldh1a2	10685.9129967985	-0.874169442703793	0.0815922268155517	-10.7138814176496	8.76098812461986e-27	1.860586772876e-24
Wipf3	1622.19153048142	2.34635861827712	0.219968926906475	10.6667730359694	1.45595248779537e-26	3.05289277978865e-24
Set	14042.2918413952	-0.778697152419309	0.0735349436123095	-10.589484592859	3.33422589549176e-26	6.90393149485262e-24
Gsn	3299.02701225414	1.48600299195706	0.140515488663176	10.575367926301	3.87652939706198e-26	7.92774190892983e-24
Agrn	19487.9450664927	0.683944033702392	0.0649270716361498	10.5340348250296	6.01976098083199e-26	1.21606512984734e-23
Mapt	1399.48289620301	2.45524819635017	0.234907847029537	10.4519633013428	1.4352290376855e-25	2.86440590473015e-23
Dcn	1787.77409510648	2.19288945608799	0.211261889279386	10.3799576135948	3.05910976410531e-25	6.03263729076243e-23
Lynx1	392.690916287975	4.27177791709833	0.413511915056218	10.3304832619335	5.13014679387976e-25	9.99775078124921e-23
Aebp1	4051.84756358645	1.46529434462724	0.142255554945909	10.300436739953	7.01421215387763e-25	1.35105144568585e-22
Tmsb4x	10859.6207978939	0.818810842760341	0.0795949677794018	10.2872187225414	8.04670989292405e-25	1.5321120617964e-22
Ipo5	12157.85487886	-0.830538586470392	0.0809068922224645	-10.2653626119603	1.00941030520328e-24	1.90010019382867e-22
Aldob	922.045403358399	2.9259569945231	0.285113622163708	10.2624244058148	1.04060764017177e-24	1.93681635499387e-22
Dock5	2504.52579165204	-1.66267843736291	0.162802813982716	-10.212835986603	1.73711927519762e-24	3.19726453262761e-22
Insm1	276.114545315646	5.56070596151661	0.546352309930251	10.1778758146488	2.48935979909988e-24	4.53145550242742e-22
Anxa2	7035.52122802148	1.02493736792928	0.100776182112956	10.1704326006364	2.68712556594063e-24	4.83828641302244e-22
Hnf4a	1786.88620688061	1.94767565300419	0.192661446276176	10.1093170982026	5.0233193958033e-24	8.94745008510556e-22
Slc12a2	5844.08595459125	-1.25348997694674	0.124781778576322	-10.0454568868005	9.62008352755304e-24	1.69528386844592e-21
Top2a	18301.9793347232	-0.678244331313186	0.0678740999408544	-9.99268250929603	1.64080233758868e-23	2.86104112864805e-21
Hnrnpu	41754.1159503317	-0.602060544906584	0.0604131004230726	-9.96572830545622	2.15290096823303e-23	3.7148754727896e-21
Sfrp2	5497.43941875666	-1.09625928322824	0.11044565492508	-9.92578009494248	3.2157818959116e-23	5.49169351605934e-21
Sema3f	3585.34393373721	-1.46770349274483	0.149092724854124	-9.84423280331663	7.2590927846258e-23	1.22700889772782e-20
Tgfbr3	2617.47694331111	1.74811506363154	0.177802571127632	9.83177606794388	8.21568848539037e-23	1.37467555313628e-20
Hnrnpa0	21229.6053181915	-0.602737610624937	0.0615455658779012	-9.79335557366868	1.20237904701949e-22	1.99174089138779e-20
Akap12	14083.523683757	0.783020716645234	0.0799963674851025	9.78820340549905	1.26523978250697e-22	2.07511851457703e-20
Ly6d	555.642000425405	10.5542044050895	1.08196840990016	9.75463267551721	1.76237518823454e-22	2.86213186206913e-20
Plxnd1	18892.1041919509	0.626878485429789	0.0642943942961461	9.75012662134007	1.84238327961354e-22	2.96301738124254e-20
Cxcl12	7895.21554786449	0.972744237560306	0.100040763028512	9.72347879117109	2.3945769321894e-22	3.81405450785744e-20
Clic5	1376.48396287555	2.28981098713464	0.23592452978147	9.70569270289793	2.85132848827922e-22	4.49831013412812e-20
Col6a3	5070.73122855712	1.29149790633861	0.133170551057077	9.69807435718328	3.0724236319876e-22	4.80138655319572e-20
Ptprv	1242.47267934222	2.14232342528013	0.221442153396299	9.67441560887536	3.87297970095306e-22	5.99587932208294e-20
Hand2	452.756692484307	6.69751583154849	0.692361890310479	9.67343224010364	3.91038870013606e-22	5.99773970534757e-20
Col5a2	6926.8782277767	0.984594633954597	0.102315667449396	9.62310717898184	6.38720034754094e-22	9.70678658321244e-20
Prss35	469.631112422081	4.37805267003105	0.457632050675017	9.56675272978222	1.10316149422015e-21	1.66126092288698e-19
Igf1	2124.72850421388	1.84874829619773	0.194358115545795	9.51207152326051	1.86902945590011e-21	2.7892317961248e-19
Hspa12a	3378.18931745217	1.57139174601793	0.165394170351509	9.50088955782586	2.08104875248712e-21	3.07790826651331e-19
Col15a1	5690.06391097822	1.12057353808977	0.117966630854448	9.4990721526359	2.11768724963063e-21	3.10437958319747e-19
Dgkk	455.774386190395	3.5152039446633	0.373299601447754	9.41657567013309	4.66039146916492e-21	6.77187584971201e-19
Thsd7a	1451.70267718712	1.93224471014733	0.205561060316315	9.39985767330648	5.46369275925948e-21	7.87009309192463e-19
Npm1	26666.3966268119	-0.64348849870632	0.068473681489707	-9.39760335221716	5.58200122455389e-21	7.97119399006338e-19
Npr3	3703.45889334245	1.369360706054	0.146222425716922	9.36491580781876	7.61109473102592e-21	1.07758789931149e-18
Cd24a	10354.2441477908	-0.873312184354564	0.0932853460405231	-9.36172959014589	7.84419316091842e-21	1.10117847212384e-18
Zmiz1	15409.046341131	-0.655770225952079	0.0702757182539017	-9.33139130051753	1.04490152481265e-20	1.45452048390937e-18
Sulf2	8082.84745951042	-0.941584815285728	0.101082193070523	-9.31504142009267	1.21904965700268e-20	1.68279646402078e-18
Col2a1	2856.52179670728	-2.0961399292033	0.226227639214339	-9.26562261129069	1.93942482043249e-20	2.65508860747638e-18
Mybbp1a	10878.3886485506	-0.796163619174206	0.0865907851801882	-9.19455364121547	3.76554672693239e-20	5.11280996160942e-18
Nap1l1	17805.7648089283	-0.67041002084986	0.0730337027326312	-9.17946093058107	4.33254848567139e-20	5.83485086708508e-18
Itga6	5952.31581593766	0.988504640904188	0.107704593949677	9.17792458663419	4.39479632651446e-20	5.8709517055413e-18
Angpt2	857.652779434404	2.52275444880708	0.276237581025639	9.13255336019225	6.69023919402121e-20	8.86590497991691e-18
Erdr1	1264.29388928058	-2.39874679924893	0.263352184805493	-9.10851300140382	8.35187863411494e-20	1.09237632277145e-17
Me1	589.945219406165	2.97611589594813	0.326750798467193	9.1082130783131	8.37499504931927e-20	1.09237632277145e-17
Myo6	4875.59624477528	1.17065726308333	0.129168225936662	9.06304359755904	1.26860301253352e-19	1.64175069551701e-17
Ace2	1644.07811576145	1.7517938195805	0.193778959014083	9.04016529190452	1.56435090665843e-19	1.99334405913822e-17
Moxd1	590.934808654536	-3.08298189940837	0.341014614441044	-9.04061517850687	1.55792563719405e-19	1.99334405913822e-17
Arhgap24	2604.72871470588	1.61013629993004	0.178132582824776	9.03897689236276	1.5814498193814e-19	1.9997493326758e-17
Hmgn1	13197.6514758347	-0.694592094855097	0.0770989424772897	-9.00910015801703	2.07754083752463e-19	2.60715636163603e-17
Nid1	10641.73395397	0.858026615316774	0.0953361610114404	9.00001223264917	2.25692532802411e-19	2.81097504200898e-17
Ptma	25509.1367667187	-0.635395706857052	0.0708092791948163	-8.97333956908245	2.87657599326171e-19	3.55600606928211e-17
Pls3	4693.68991720784	1.13248468294141	0.126409672064954	8.95884519310755	3.2809639413486e-19	4.02586427321775e-17
Sfrp1	5232.21112863292	1.00209094881194	0.111989354774105	8.94809110056285	3.61682491811967e-19	4.4053459388715e-17
P3h2	1712.18517573066	1.9303921649746	0.215803088467354	8.94515541313316	3.7142673334412e-19	4.49101010061704e-17
Eif5a	13595.7459014389	-0.663651865571706	0.0744769281048938	-8.9108383288448	5.06481255257595e-19	6.07961014010295e-17
Bahcc1	7667.90258943393	-0.844521749824405	0.0949052831021313	-8.89857468646484	5.65684176605428e-19	6.7414089104093e-17
Meox2	629.535758795732	-2.8336034667008	0.320531457233244	-8.84032878133035	9.5437338309156e-19	1.12922822077941e-16
Cad	6218.27645633304	-1.11207645691808	0.126509696020665	-8.79044446313765	1.48969437683197e-18	1.7501267625689e-16
Mdk	19936.8169206872	-0.592868905506805	0.0677843204569043	-8.74640184500687	2.20263700167063e-18	2.56948464314606e-16
Iqgap2	3390.69785723538	1.3048173575831	0.150146919489533	8.69027058310084	3.6157727018925e-18	4.18848075572372e-16
Tubb5	51888.7546611295	-0.561400499930471	0.0646417508482202	-8.68479724889642	3.79418523711889e-18	4.36463044811628e-16
Mrap	212.110029417149	7.85601942857096	0.910570010445913	8.62758419281106	6.26614075341292e-18	7.15852562622656e-16
Syne1	1597.94431264415	1.74681827365788	0.202906281373272	8.60899062284023	7.37066779521631e-18	8.36267890601084e-16
Kif26b	4814.32713342293	-1.42449133691528	0.165593594370265	-8.60233357656416	7.81113721246131e-18	8.80214203567494e-16
Ddn	933.992680145789	2.27059629418571	0.265787665319094	8.54289566620681	1.30899577003487e-17	1.46510236017754e-15
Card10	2592.42487148913	1.36552114364155	0.15988839657942	8.54046430419529	1.33683583216298e-17	1.48622050736777e-15
Klf6	6425.24186114539	0.872368322434148	0.102257001389352	8.53113538028102	1.44918324724381e-17	1.60038136603958e-15
Serbp1	22855.1970895522	-0.516728674770657	0.0606377287437042	-8.52157040635047	1.57404280607923e-17	1.72675623064254e-15
C1s1	791.918214350945	2.5592662345447	0.300813595924706	8.5078143714797	1.77242655703041e-17	1.93159512613215e-15
Hoxd11	3083.98767475679	-1.28530554345213	0.151225412315689	-8.49926955906724	1.90787398057271e-17	2.06561650249587e-15
Lrp2	3175.08073933634	1.35120531539342	0.159034725026274	8.49629107838042	1.95744764393913e-17	2.10552728713323e-15
Ran	8725.16745546302	-0.747919981436011	0.088219500851437	-8.47794392642869	2.29208381459531e-17	2.44957215411428e-15
Disp2	245.149460433605	6.76119679617079	0.800377702884301	8.44750768519117	2.97587280042218e-17	3.14998472029383e-15
Afap1l2	1057.06818972066	2.15560283947354	0.255187583080667	8.44713059095879	2.98549713906508e-17	3.14998472029383e-15
Pcbp4	5260.81484349444	-0.990150130160363	0.117436263970371	-8.43138308972579	3.41603461676027e-17	3.58143122953379e-15
Akr1b7	886.704069755739	3.14233523719762	0.37321049363513	8.41973977363491	3.77321470778837e-17	3.93102526003235e-15
Ntng2	920.429361801738	2.93891305605745	0.35171136275304	8.35603670308785	6.48605371793199e-17	6.71509248984646e-15
Gdf10	371.332541678791	3.66264045358091	0.438592102848524	8.35090378917714	6.77425861296669e-17	6.96991266607411e-15
Lama2	2189.12695885687	1.45643054753538	0.174433733347179	8.34947759007492	6.85655537071974e-17	7.01103948864027e-15
Col18a1	16182.673076764	0.574447709091466	0.0688526720068755	8.34314329927679	7.2341415571521e-17	7.3517518340015e-15
Nell1	498.555353800566	-3.2856222917629	0.393878972347259	-8.34170525068339	7.32267911089491e-17	7.3963524068277e-15
Eif4g1	32521.2192131542	-0.453807900179847	0.0546392751047398	-8.30552563718914	9.93785104973713e-17	9.97700015993306e-15
Pkdcc	10615.7435853641	0.667887654447436	0.0805109659863107	8.29561099243297	1.08028506758281e-16	1.07800735810296e-14
Phox2b	223.979413415892	7.05316909908709	0.853948641412798	8.2594769252377	1.4631221315549e-16	1.4512944975573e-14
Susd3	265.426547878249	4.49519084642631	0.544728007959396	8.25217499512413	1.55537440245424e-16	1.53361767718182e-14
Acsbg1	561.835964698332	3.15876976442781	0.382916229685518	8.24924492498542	1.59398447029701e-16	1.5623877367142e-14
Foxp4	6769.59574502629	-0.811048988259231	0.0986209923253764	-8.2238980681047	1.96993533343622e-16	1.91952816461006e-14
Itm2b	6801.08074994912	0.845569668886791	0.102958839407514	8.21269619736102	2.16276262456866e-16	2.0829164462779e-14
Col14a1	2836.67148524126	1.2628723253892	0.153764596466984	8.21302402767575	2.15686366682706e-16	2.0829164462779e-14
Npnt	4349.52973071624	1.24096085260117	0.151135465397217	8.21091759859045	2.19504490459633e-16	2.10178721645307e-14
Ascl1	263.578498997625	5.21722090616903	0.638006299193054	8.17738149727948	2.9007847920667e-16	2.76158046440143e-14
Cldn5	3025.59750861047	1.22632616065225	0.150132844176477	8.16827368707369	3.12833579874603e-16	2.96119328607017e-14
Anp32b	11384.7648119722	-0.74555576854928	0.0915180827626372	-8.14654050919057	3.74483340470594e-16	3.5246116675542e-14
Ccn1	22841.1526372599	0.492150654192892	0.0607008931999807	8.10779921427991	5.15448197767185e-16	4.82395446102453e-14
Tcof1	6887.98047267823	-0.800921375863518	0.0988481682929632	-8.10254139955099	5.38228180425888e-16	5.00884820716564e-14
Zeb2	8059.67421937103	1.01363682371279	0.125335044628335	8.08741742358337	6.09431213547186e-16	5.6397922080498e-14
Npr1	2111.28138421624	1.7488083323205	0.21679849416479	8.06651512529059	7.23331247364301e-16	6.65665672921647e-14
Edem3	3527.03011342011	1.08099764809442	0.134157786522415	8.05765864297264	7.77696291828072e-16	7.11742490283537e-14
Eno1	4806.70221381035	-0.98050483949944	0.122978966376676	-7.97294747539363	1.54934034945273e-15	1.41015510377387e-13
Pdgfrb	5678.79534891397	0.908375171045942	0.114065029779762	7.96366049086075	1.67023135234908e-15	1.51187881703074e-13
Fgfr1	12427.6615977595	-1.15696209543394	0.145311801182725	-7.96192797843787	1.69379062433878e-15	1.5248718310963e-13
Nrp2	2316.04638963282	1.30391712147942	0.163885702595584	7.95625915396084	1.77318798270047e-15	1.58772210450990e-13
Gdnf	2309.95623100666	-2.53058042380418	0.318115920700286	-7.95490027105048	1.79275858439561e-15	1.59661537368351e-13
R3hdml	1173.71740132311	2.27782675900905	0.286561861031704	7.94881339340913	1.88306448643852e-15	1.66807289935048e-13
Ankrd33b	604.758151111604	3.01696408430047	0.379738918418431	7.94483772394406	1.94445165896687e-15	1.71328945376522e-13
Gstm2	982.848881867083	2.20071389016377	0.277194302866485	7.9392464686541	2.03413216241464e-15	1.78282535822215e-13
Ogn	686.126257089243	2.63215031527453	0.332378879263498	7.91912627272521	2.39185348962406e-15	2.08531858187487e-13
Msi1	1774.4343771351	-1.58207668089876	0.200640071987573	-7.88514809243462	3.14162717324197e-15	2.72466251962059e-13
Ahnak	4647.70728959888	1.17573537601239	0.149778445824763	7.84983025787281	4.16600730595091e-15	3.59426619911859e-13
Mex3a	10270.5445726557	-0.738071754858012	0.0940342573586284	-7.84896670203019	4.19478964477318e-15	3.60034665625221e-13
Marcksl1	23312.9379511393	-0.521363425882116	0.0664705233464692	-7.84352822324831	4.38060611025332e-15	3.74045052661579e-13
Cpe	2369.3394104823	1.35291619103136	0.172579675673309	7.83937150045648	4.52807062880956e-15	3.84653794698617e-13
Nolc1	5713.39520936988	-0.854459414010076	0.109349554113549	-7.8140182732049	5.53930592288455e-15	4.68156135778482e-13
Eprs	8789.32114200133	-0.698835345760798	0.0894798010259686	-7.80997876334106	5.71976225002675e-15	4.80953612546666e-13
Igf2bp1	6447.03656802276	-0.832134012336691	0.106604605539359	-7.80579795897715	5.9126236974732e-15	4.94659654286079e-13
Kif12	1946.63797021355	1.3737178504767	0.176493588983393	7.78338668497448	7.06083962658731e-15	5.87752806102607e-13
Enc1	3202.23939333686	-1.96953798823293	0.254328821411639	-7.7440613191266	9.62905342042145e-15	7.97526349546407e-13
Fbn1	7078.68186148193	0.75839321089215	0.0980883973166538	7.73173210735484	1.06093023264614e-14	8.74343746456881e-13
Ajap1	432.652119588216	-3.85529868645717	0.499010182502051	-7.72589181873323	1.11072931009596e-14	9.10853020878201e-13
Ddx21	6397.84342563246	-1.06988774395094	0.13850330438839	-7.7246369584856	1.12172576646119e-14	9.15339276917713e-13
Celf3	314.533322722281	3.88922928465298	0.503564239616048	7.72340245530222	1.13264834493525e-14	9.19721560482964e-13
Nkain1	2269.70844524012	-1.3655388537841	0.177025626176072	-7.71379197058124	1.22133492281627e-14	9.86898194948853e-13
Fras1	11758.9766355007	0.672934714600671	0.0876784362660016	7.67503097978505	1.6537867768238e-14	1.32985329893623e-12
Efhd1	263.147009729235	3.82907724332039	0.498945471982494	7.6743400999433	1.66272389041195e-14	1.33058073645768e-12
Ncapd2	9085.61477776301	-0.665217837786736	0.0868267148756879	-7.66144197369607	1.8385694516147e-14	1.46422610413449e-12
Penk	1720.96051991095	1.43451301525183	0.187902516205722	7.63434702322602	2.2696780766704e-14	1.79890992057632e-12
Slc34a1	464.755615079127	3.57002879615969	0.46889739832126	7.61366731600785	2.66426042370868e-14	2.1015939961302e-12
Lrp4	2420.50399997487	-1.35897740585087	0.179354402245491	-7.57705073773864	3.53498563860015e-14	2.7752150285977e-12
Kpnb1	18929.2585834035	-0.514839735455359	0.0680397991160427	-7.56674390788976	3.82695285342265e-14	2.99025820834652e-12
Gas2	782.919154705241	-2.18755787621809	0.289407058996489	-7.55875784026616	4.06936693901587e-14	3.16474475797173e-12
Hand1	239.233261418457	5.53946320422374	0.734263892615125	7.5442402383353	4.54931834474458e-14	3.50509108747414e-12
Gas1	6865.01033262081	-0.746363813244754	0.0989292823323438	-7.54441754401304	4.54313369255153e-14	3.50509108747414e-12
Anp32e	7166.83229830926	-0.781463328211596	0.104015978936859	-7.5129161519113	5.78245666229126e-14	4.43455530605808e-12
Hsp90ab1	119118.798257457	-0.33093000361239	0.0440910755287152	-7.50560061518268	6.11475830758318e-14	4.66778669885324e-12
Gldc	914.842824980275	-2.18170398974472	0.291040224863711	-7.49622836762983	6.56803196069517e-14	4.99080043251906e-12
Srsf1	13000.895474027	-0.557388884845138	0.0743706060401628	-7.49474711210675	6.6426309395931e-14	5.02443751207122e-12
Psap	9458.76095605459	0.725963968312959	0.0973678003021723	7.45589369442459	8.92606952212988e-14	6.72092461973097e-12
Epas1	2205.51324698708	1.36735084784029	0.18344807035574	7.45361259559035	9.08184205592e-14	6.80727211114547e-12
Pou1f1	989.101947226635	2.81814314580675	0.378766048477124	7.44032670599027	1.00436593269315e-13	7.49428904282072e-12
Smarcc1	12501.9248958858	-0.693971322503365	0.0934030220523805	-7.42985941198118	1.08713163770737e-13	8.07548680655721e-12
Plekhg1	2409.41849583423	1.17765316043937	0.159007812720736	7.40625973207792	1.29911282147788e-13	9.60705530704512e-12
Plcb1	1525.52306819557	1.53732651494053	0.207811045845378	7.39771319030065	1.38549691030741e-13	1.02003361418855e-11
Arhgef17	9830.08101475548	0.618812152791775	0.0838323709953655	7.38154182500677	1.56466844670853e-13	1.14684658494367e-11
Mcm7	6124.33064550617	-0.759285823055487	0.102995590955369	-7.37202258866117	1.68058531686708e-13	1.22638307374023e-11
Arap1	4151.4221334931	1.06282329901055	0.144321033767519	7.36429937664255	1.78079647131028e-13	1.29381112049363e-11
Phf19	978.281525424665	-2.71777783318759	0.369798708323133	-7.34934377005117	1.99182309538621e-13	1.44081002511234e-11
Lox	1679.0931015633	1.83305635017726	0.249951381203163	7.33365161398062	2.23964845956328e-13	1.61303377098547e-11
Rundc3a	470.007304778682	3.42357542088418	0.467378402049685	7.32506124773868	2.3878963007956e-13	1.71235940357918e-11
Tmpo	16453.3236825016	-0.561713605329722	0.0767153954897615	-7.3220453566545	2.44219572677071e-13	1.74374880232573e-11
Calb1	861.764004604686	-2.40805719030528	0.329274303480408	-7.31322537122476	2.60805036531065e-13	1.85417829619618e-11
Ackr3	2776.81403842912	1.25141920986843	0.171181089854925	7.3104991382459	2.66151856517369e-13	1.8841049159018e-11
Cntrl	4595.73666429754	-0.862497585426957	0.118084614131252	-7.30406405417291	2.79203354439131e-13	1.96808662395072e-11
Cct6a	11041.2369147462	-0.691409457980622	0.0947114218831877	-7.30016976023621	2.87404874823696e-13	2.00880242677406e-11
Adgrb1	246.629869013904	4.02361516517033	0.5511357693429	7.3005879657703	2.865129004593e-13	2.00880242677406e-11
Cpn1	878.657389316912	2.21165035647555	0.302993870281104	7.2993237599945	2.89217623516166e-13	2.01297896367449e-11
Hk2	2096.7103554783	-1.68554106428998	0.231271056377645	-7.28816260318215	3.14210616178169e-13	2.17778194853196e-11
Hcn4	1100.10443885243	1.78420114922595	0.245335815547628	7.27248545118996	3.529326053812e-13	2.43597025339149e-11
Fscn1	13552.5380828574	-0.542964454126302	0.0746740728608583	-7.27112414422632	3.56508110657164e-13	2.45043852823067e-11
Bcl2	2097.03968014767	-1.2521787474218	0.172475347381679	-7.26004479150746	3.8696216280134e-13	2.64877199454719e-11
Ssrp1	13958.0874962496	-0.570296600108136	0.0786785360142064	-7.24843939654852	4.21600994140949e-13	2.87400019256988e-11
Npl	828.63654040512	2.39256682509176	0.330138800687108	7.24715428817268	4.25619044618367e-13	2.88949978446855e-11
Nfat5	12690.0438604728	0.716511333902352	0.0991598914700424	7.22581805284469	4.98094260247962e-13	3.3677271106153e-11
Cdc25a	2927.58927244599	-1.05207069099375	0.145639395956658	-7.22380564738709	5.05524930170918e-13	3.40407336108994e-11
Pole	3370.2055904584	-1.03858132664172	0.144512712371418	-7.18678176887589	6.63363110074921e-13	4.44882992647412e-11
Islr	2969.94329825439	1.1513930276024	0.160398880569434	7.17831086797379	7.05779382398477e-13	4.71420785057693e-11
Gcnt1	993.335707272097	1.78001292583188	0.24833142053089	7.16789249635234	7.61610691704714e-13	5.06669924019622e-11
Slc9a3r2	3032.26402470365	1.1950570435846	0.166780692076184	7.1654400081198	7.75371064340062e-13	5.13760867231725e-11
Adamts1	10027.3103861149	0.895069932073855	0.125087000163096	7.15557916415619	8.33203883969598e-13	5.49881368046071e-11
Atp1b1	2417.15147785829	1.14728191242298	0.160347166683022	7.15498712048306	8.368077861535e-13	5.50068292763203e-11
Tjp2	2569.12371844033	-1.16218683735496	0.16250911774759	-7.15151773305471	8.58236307941637e-13	5.61924286207637e-11
Gramd1b	2198.25999167785	1.54583575186697	0.216219794163824	7.14937204452121	8.71757643117086e-13	5.68530132213958e-11
Pdzk1	1401.19681969728	1.83251885854537	0.256551474814968	7.14288958918298	9.13890334153481e-13	5.93670328833428e-11
Spry1	3763.23233187752	-0.961850804204185	0.134748744504053	-7.13810587062838	9.46257408880882e-13	6.12295077269993e-11
Lmna	2270.95167258829	1.18919423618306	0.166740249882975	7.13201663676096	9.89089156483558e-13	6.37519917398838e-11
Txnip	1887.83582220478	1.44177036749729	0.202526946406722	7.11890636321487	1.08786781300406e-12	6.9847016753536e-11
Abr	5154.10062165387	-0.85187552903344	0.119863059005645	-7.10707315581958	1.18529615981376e-12	7.58086134645361e-11
Sparcl1	2514.20411942057	1.12876751837266	0.158843663686293	7.10615388852975	1.19321365807021e-12	7.60214778689733e-11
Mcm5	6000.92340795071	-0.751639752025182	0.105865381865035	-7.09995787842554	1.2479491846612e-12	7.8901825358446e-11
Tns3	7461.87608940684	0.808486359596342	0.113868138233142	7.1001982832194	1.2457802320789e-12	7.8901825358446e-11
Vegfa	8302.43686688251	0.71801816057881	0.101214738922059	7.09400793032451	1.30282660117054e-12	8.2058261020494e-11
Deptor	752.990680266451	2.02378723388661	0.285655770936408	7.08470627865292	1.39339517107627e-12	8.74302689730242e-11
Serpinf2	379.948126188616	2.97813759521952	0.422539884444333	7.04818102351677	1.81271722494767e-12	1.13311927665125e-10
Tardbp	8336.03045762768	-0.645757150010197	0.091773986027186	-7.03638555939922	1.97290545084744e-12	1.22861574410857e-10
Klhdc8b	927.686767592362	1.90776996914629	0.271221618350905	7.03398932852773	2.00710482047864e-12	1.24523188581381e-10
Tinagl1	788.50284497547	2.44731012194077	0.348029760586431	7.03189898995145	2.03741285563542e-12	1.25931880423883e-10
Tspan2	774.583153652434	2.08116292407728	0.297037921472466	7.00638798494352	2.44549176354738e-12	1.50593200978298e-10
Kdm2b	3776.28660527445	-0.966322368344865	0.138353024150368	-6.98446871168223	2.85935956526937e-12	1.75427004439582e-10
Mertk	1889.49898528352	1.36283807290569	0.195148222286347	6.98360485654826	2.87700533632899e-12	1.75858278215091e-10
Sytl4	578.790085003566	3.14580990446233	0.451210970389959	6.97192690537547	3.1262898660741e-12	1.90393351586461e-10
Hdgfl3	2276.54622515622	-1.14857097035392	0.164852472187524	-6.96726567162057	3.231600751336e-12	1.96085957677219e-10
